category_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price
1,APEX by Promounts Large Flat Artistic TV Stand Mount with 180  swivel,APEX by Promounts Large Flat Artistic TV Stand Mount with 180  swivel,APEX by Promounts,APEX by Promounts,"['Compatible with displays 45 in. to 70 in. and up to 55 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 to 600 x 400', 'Flexible brackets allow for up to 180deg swivel', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Integrated cable management system', 'Easy to install; all hardware included', 'Manufacturers limited lifetime warranty', 'Includes screw kit and safety kit']",APEX by Promounts,https://target.scene7.com/is/image/Target/GUEST_e8c92e75-9553-4daa-a9e7-553c85a4d999,5,109.99
1,"Monoprice Portable Foldable TV Display Stand for 32"" ? 55"" Displays max 77 lbs","Monoprice Portable Foldable TV Display Stand for 32"" ? 55"" Displays max 77 lbs",Monoprice,Monoprice,"['Portable Foldable:You can easily fold this stand and have it ready for use wherever and whenever the need arises.', 'Tilt:The tilt functionality allows you to avoid glare and provides a better viewing angle.', 'Buy with Confidence: Monoprice not only stands behind every product we sell with a 1 year replacement warranty, we offer a 30-day money back guarantee as well! If the product you purchase does not satisfy your needs, send it back for a full refund.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_363e14a5-5d87-4a62-ad8c-f11c49a22e9c,5,39.99
1,"Outdoor TV Cover - 50"" Model For 48"" - 52"" Flat Screens - Slim Fit - Weatherproof Weather Dust Resistant Television Protector - Black","Outdoor TV Cover - 50"" Model For 48"" - 52"" Flat Screens - Slim Fit - Weatherproof Weather Dust Resistant Television Protector - Black",Mount Factory,Mount Factory,"['Universal fit', 'Slim 4-1/2"" snug fit cover', 'Hook and loop closures on the rear of the cover', 'Integrated remote control storage pocket', 'Double stitching and a full-length fold-under bottom flap', 'Free microfiber cloth to clean, dust, and polish your TV.', 'Double stitching and a full-length fold-under bottom flap', 'Free microfiber cloth to clean, dust, and polish your TV.']",Mount Factory,https://target.scene7.com/is/image/Target/GUEST_ef0717f4-fa6e-4748-9b0b-f7a3c0dc71b4,,27.75
1,"MegaMounts Heavy Duty Full Motion Television Mount for 17- 42 Inch LCD, LED and Plasma Televisions","MegaMounts Heavy Duty Full Motion Television Mount for 17- 42 Inch LCD, LED and Plasma Televisions",MegaMounts,MegaMounts,"['Size: 17in - 42in Displays', 'Tilt: +20 degrees ~ -20 Degrees', 'Swivel: 60 Degrees; VESA: 200x200', 'Distance from the Wall: 3.9inches']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_e24804aa-302d-4e44-912f-5a85ebf935f3,0,34.99
1,"Deco TV Frames 55"" Customizable Alloy Prismatic Frame for Samsung The Frame TV (Fits 2021-2022 Models) (Pale Gold)","Deco TV Frames 55"" Customizable Alloy Prismatic Frame for Samsung The Frame TV (Fits 2021-2022 Models) (Pale Gold)",Deco TV Frames,Deco TV Frames,"['Only fits 2021-2022 The Frame TV Models', 'Made of true aluminum', 'Easy set up in under 2 minutes', 'Proudly Made in USA']",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_27ce3c5a-7879-4594-ab44-4753131013bf,5,399
1,"Monoprice 2x1 Menu Board Wall Mount For Screens between 32in to 65in, Max Weight 66 lbs, VESA Patterns up to 600x400 - Commercial Series","Monoprice 2x1 Menu Board Wall Mount For Screens between 32in to 65in, Max Weight 66 lbs, VESA Patterns up to 600x400 - Commercial Series",Monoprice,Monoprice,"['Landscape or portrait: Install your displays in either a horizontal or vertical orientation, allowing you to present your menu options in a way that best suits your offerings.', 'Seamless design: The single-bar mounting plate ensures that your displays are perfectly aligned, creating a seamless menu board separately only by the display bezels. Each display can be independently tilted to eliminate any possible glare or reflections.', 'This mount supports VESA patterns between 100x100 and 600x400.', 'This mount supports 2 TVs weighing up to 66 pounds each.', 'Required tools: These tools are highly recommended for making the installation of your wall mount as safe and straightforward as possible. Some installation instructions may call for specific types or sizes of the tools listed (Phillips screwdriver, 1/4in drill bit, level, stud finder, socket wrench with 1/2in socket, and power drill).']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_30c1f273-7cbc-49f4-990d-ebed8a2813c3,0,186.38
1,"MegaMounts Fixed Wall Mount with Bubble Level for 26 - 55 Inch LCD, LED, and Plasma Screens","MegaMounts Fixed Wall Mount with Bubble Level for 26 - 55 Inch LCD, LED, and Plasma Screens",MegaMounts,MegaMounts,"['Distance to Wall: 3.54in to 17.5in', 'Swivel: 180D; Tilt: +0 to -12D', 'Size: 26inch-5inch Displays', 'Max Weight Capacity: 100lbs']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_2e6055eb-4a3c-4057-838e-957e8d309d7f,0,59.99
1,"Emma and Oliver Fixed Universal TV Wall Mount With Built-In Level Holds up to 120 LBS - Fits Most 32"" - 84"" TV's","Emma and Oliver Fixed Universal TV Wall Mount With Built-In Level Holds up to 120 LBS - Fits Most 32"" - 84"" TV's",Emma and Oliver,Emma and Oliver,"['Easily Assembled In 30 Minutes Or Less with accompanying materials/hardware', 'Quick Release Nylon Strings make removing the TV fast and safe', 'Easily Assembled In 30 Minutes Or Less with accompanying materials/hardware', 'Modern Design Fixed TV Wall Mount', 'One Piece Steel Plate comes with convenient drilling holes template', 'Thoughtfully Constructed to fit most standard TV\'s 32"" - 84"" up to 120 lbs', 'Built-In Level for your convenience', 'Made For Multi-purpose Mounting into wall studs, brick, drywall and more']",Emma and Oliver,https://target.scene7.com/is/image/Target/GUEST_e106ca19-bf8f-41db-b086-f5005e9da944,,29.99
1,StandardAV Large Low-Profile TV Wall Mount for 40 - 75 TVs (SAVLL1-B1),StandardAV Large Low-Profile TV Wall Mount for 40 - 75 TVs (SAVLL1-B1),StandardAV,StandardAV,"['Fits TVs 40""-75"", up to 100 lbs', 'Positions TV 1.2"" from the wall for a low-profile look', 'Safety tested and UL listed']",StandardAV,https://target.scene7.com/is/image/Target/GUEST_c63d0c4f-86a6-4879-9a85-c637f8d459db,5,40.99
1,"Monoprice Articulating HDTV Wall Mount Bracket (max 88 lbs, 23~37"", VESA 75x75~420x410)","Monoprice Articulating HDTV Wall Mount Bracket (max 88 lbs, 23~37"", VESA 75x75~420x410)",Monoprice,Monoprice,"['Extends from a minimum distance to the wall of 3.7 inch to a maximum of 18.7 inch.', 'Supports displays 32 inches to 65 inches, and up to 88 lbs.', 'Supported VESA: 100x100 200x200 300x200 400x200 300x300 400x300 400x400.', 'Mount type: Articulating. Color: Black.', 'This mount can be mounted to any type of brick, concrete, or stone. Mounting hardware included. With built-in level.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_a641d878-54ae-48c0-b631-c24c1d280601,4.07,39.99
1,"Mount Factory Articulating Swivel Full Motion TV Wall Mount Bracket for 32"" - 52"" TV","Mount Factory Articulating Swivel Full Motion TV Wall Mount Bracket for 32"" - 52"" TV",Mount Factory,Mount Factory,"['Compatible with almost all flat-screen TV displays (40"" - 70"")', 'Full motion mount extends out from wall, compresses flat, swivels back and forth and tilts up and down', 'Mount compresses to just 2.2"" from the wall', '+8°/-5° tilt capacity, along with a 180° swivel capability', 'Offers 19.25"" of extension', 'Fully rated for up to 70 pound displays', 'Full Motion', 'RoHS, CE, and ISO-9001 certified', 'Includes 10 ft gold plated, braided jacket HDMI cable supporting 3D, 1080P, 4K and 2160P Ultra HD signals', 'Includes magnetic level', 'All required mounting hardware and tools included']",Mount Factory,https://target.scene7.com/is/image/Target/GUEST_4a21f2bb-06ca-41dc-b391-94cd07f61d8f,0,22.49
1,"Monoprice Fixed TV Wall Mount Bracket - For TVs 10in to 26in With Max Weight 30lbs, VESA Patterns Up to 100x100","Monoprice Fixed TV Wall Mount Bracket - For TVs 10in to 26in With Max Weight 30lbs, VESA Patterns Up to 100x100",Monoprice,Monoprice,"['Supports displays 10 inches to 26 inches, and up to 30 lbs', 'Supported VESA: 100x100', 'Mount type: Fixed. Color: Black', 'Mounting hardware included.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_c35469b4-c5f5-499c-a42e-8c16a7ad2e41,4.86,16.98
1,Monoprice 3 Tier Electronic Component Glass Shelf Wall Mount Bracket with Cable Management System,Monoprice 3 Tier Electronic Component Glass Shelf Wall Mount Bracket with Cable Management System,Monoprice,Monoprice,"['The wall plate measures 3.1 inch x 22.8 inch and is 0.8 inch thick.', 'Each shelf is 5mm thick and can support up to 17.6 lbs of weight.', 'Certified by Underwriters Laboratories (UL).', 'Can mount to any type wall.', 'Shelves can be adjusted vertically.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_0b319682-7048-47f4-9ce2-444df62195fb,5,40.72
1,Barkan Mobile TV Mount Cart with Tilt for TVs 13 to 65 - Black,Barkan Mobile TV Mount Cart with Tilt for TVs 13 to 65 - Black,Barkan,Barkan,"['Patented mechanism to fit various screen types', '5 Year Warranty', 'The product was tested with 3 times the max weight declared on the packaging', 'Wheels provide mobility - allow you to move the TV around easily', 'Lockable wheels prevent unwanted movement of the cart', 'Fall Proof - Inner structure prevents disengagement of the screen', 'Height adjustment enabled by telescoping mechanism', 'Product installation - please make sure to follow the assembly instructions precisely. If you have any questions contact us at https://www.barkanmounts.com/support']",Barkan,https://target.scene7.com/is/image/Target/GUEST_bff39b3d-1e78-48f1-b842-f36c44b9fc44,0,103.99
1,APEX by Promounts AMSA6401 37-Inch to 70-Inch Large Tabletop TV Stand Mount with Swivel,APEX by Promounts AMSA6401 37-Inch to 70-Inch Large Tabletop TV Stand Mount with Swivel,APEX by Promounts,APEX by Promounts,"['Compatible with displays 37 in. to 70 in. and up to 88 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to to 600 x 400', 'Flexible brackets allow for up to 35deg swivel', 'Easy to install', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Integrated cable management', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",APEX by Promounts,https://target.scene7.com/is/image/Target/GUEST_08b1d5a0-f9d9-4830-aaa9-e5f5bff8df18,1,59.99
1,"MegaMounts Full Motion, Tilt and Swivel Single Stud Wall Mount for 17- 42 Inch  LCD, LED, and Plasma Screens","MegaMounts Full Motion, Tilt and Swivel Single Stud Wall Mount for 17- 42 Inch  LCD, LED, and Plasma Screens",MegaMounts,MegaMounts,"['Swivel: 180D: Tilt: +5D to -12D', 'VESA: 200x200/200x100/100x100/75x75', 'Material: Heavy Gauge Aluminum', 'Max Weight Capacity: 55lbs', 'Size: 17in -42in Displays']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_1af55fe1-c9e9-43d2-9603-9b6a98202fcd,0,34.9
1,ONE by Promounts FT64 42-Inch to 80-Inch Large Tilt TV Wall Mount,ONE by Promounts FT64 42-Inch to 80-Inch Large Tilt TV Wall Mount,ONE by Promounts,ONE by Promounts,"['Compatible with displays 42 in. to 80 in. and up to 165 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 600 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 1.8 in. from the wall', 'Tilts up to 10deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Audible secure locking brackets', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",ONE by Promounts,https://target.scene7.com/is/image/Target/GUEST_6d1b0283-ad53-4a1d-82ad-2d66af722947,0,39.99
1,Best Choice Products® TV Wall Mount Articulating Dual Arm Swivel Tilt LCD LED,Best Choice Products® TV Wall Mount Articulating Dual Arm Swivel Tilt LCD LED,MegaMounts,MegaMounts,"[""Fits Most 32in-70in LCD, LED, Plasma TV's"", 'Tilt: +10D to -20D; Swivel: 120D', 'Max. VESA: 600x400mm', 'Distance from Wall: 2.5in-20in']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_39370fd2-73fd-4b66-bd41-9ec9d7ca5fc3,0,59.99
1,"Deco TV Frames 50"" Customizable Frame for Samsung The Frame 2021 TV (Burlwood)","Deco TV Frames 50"" Customizable Frame for Samsung The Frame 2021 TV (Burlwood)",Deco TV Frames,Deco TV Frames,"['Traditional, Rustic, Transitional, Contemporary, and more decors will be complete with this ultimate accessory option for your Frame TV by Samsung.', 'Frame My TV frames simply snap together magnetically with no tools.', 'Once your Samsung Frame is installed on the wall, the frame instantly snaps using a proprietary Snap & Lock design and clips onto your TV.', ""When combined with a Samsung Frame on their innovative no gap mount and Frame My TV's premium frames, the side views are like any other frame in your home.""]",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_7ea030b4-79d4-4760-94e2-2f742574ab73,,549
1,APEX by Promounts UC-PRO310 37-Inch to 80-Inch Large TV Ceiling Mount with Swivel,APEX by Promounts UC-PRO310 37-Inch to 80-Inch Large TV Ceiling Mount with Swivel,APEX by Promounts,APEX by Promounts,"['Compatible with displays 37 in. to 80 in. and up to 110 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 400 x 600', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Suspends TV 22 in. from the ceiling and can extend to 35.8 in.', 'Tilts from -25deg to 0deg', 'Swivels 360deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Integrated cable management system', 'Post-installation level adjustment', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",APEX by Promounts,https://target.scene7.com/is/image/Target/GUEST_67237b26-5c9d-4e57-abde-af05cc736e8d,0,96.99
1,Monoprice 2 Shelf Wall Mount Bracket for TV Components with Weight Capacity 17.6 lbs. per Shelf,Monoprice 2 Shelf Wall Mount Bracket for TV Components with Weight Capacity 17.6 lbs. per Shelf,Monoprice,Monoprice,"['Each shelf is 5mm thick and can support up to 17.6 lbs of weight', 'Certified by Underwriters Laboratories (UL)', 'Can mount to any type wall', 'Shelves can be adjusted vertically']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_02af514c-46bc-46f0-a9ec-0bae034bdb02,4.8,31.65
1,Peerless-AV 65-Inch to 90-Inch Universal Flat/Tilt Wall Mount,Peerless-AV 65-Inch to 90-Inch Universal Flat/Tilt Wall Mount,Peerless-AV,Peerless-AV,"['Low-profile design positions the TV 1.27 in. from the wall', 'Universal mount fits TVs with mounting patterns up to 800 mm x 400 mm (31.50 in. W x 15.75 in. H)', 'Hook-and-Hang(TM) system offers easy, 1-person installation of the TV', 'Easy-Glide(TM) adaptors hook onto the wall plate for a quick, simple and secure installation', 'Side-to-side adjustment allows for ideal TV positioning', 'Easy to adjust viewing angle up to 7deg', 'Pull cords ease the installation and removal of the TV', 'Open wall plate allows for total wall access and increases electrical and cable management options', 'Mounts to wood studs and concrete', 'Design is UL(R) listed and tested to 4x stated load capacity', 'Includes level and necessary wall and TV attachment hardware']",Peerless-AV,https://target.scene7.com/is/image/Target/GUEST_03db2d52-db87-4c95-ac78-6250d8fa8f6e,0,51.99
1,ONE by Promounts Small Articulating Full Motion TV Wall Mount by One Mounts,ONE by Promounts Small Articulating Full Motion TV Wall Mount by One Mounts,ONE by Promounts,ONE by Promounts,"['Compatible with displays 23 in. to 55 in. and up to 88 lbs.', 'Compatible with VESA(R) patterns between 100 x 100 to 400 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 2.4 in. from the wall when at rest and extends up to 16.6 in.', 'Tilts from +3deg to -10deg', 'Unique TouchTilt technology offers tool-less adjustment', 'Integrated cable management system', 'Post-installation leveling', 'Fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'includes screw kits']",ONE by Promounts,https://target.scene7.com/is/image/Target/GUEST_68e8239c-030a-4bee-afd1-17623a30399d,0,44.99
1,ONE by Promounts FSA64 42-Inch to 65-Inch Large Articulating Wall Mount,ONE by Promounts FSA64 42-Inch to 65-Inch Large Articulating Wall Mount,ONE by Promounts,ONE by Promounts,"['Compatible with displays 42 in. to 65 in. and up to 90 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 600 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 2.7 in. from the wall when at rest, extends up to 24.2 in.', 'Tilts from -15deg to 5deg', 'Swivels +/-90deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Audible secure locking brackets', 'Integrated cable management system', 'Post-installation level adjustment', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",ONE by Promounts,https://target.scene7.com/is/image/Target/GUEST_5a38e2aa-66c4-4a32-8cab-ef592914140d,0,84.99
1,ONE by Promounts OMA6401 37-Inch to 85-Inch Extra-Large Articulating TV Wall Mount,ONE by Promounts OMA6401 37-Inch to 85-Inch Extra-Large Articulating TV Wall Mount,ONE by Promounts,ONE by Promounts,"['Compatible with displays 37 in. to 85 in. and up to 88 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 600 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 2.1 in. from the wall when at rest, extends up to 18.3 in.', 'Tilts from 15deg to 5deg', 'Swivels +/-60deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Audible secure locking brackets', 'Integrated cable management system', 'Post-installation level adjustment', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",ONE by Promounts,https://target.scene7.com/is/image/Target/GUEST_13ba9f6d-768d-4d5d-8cdc-891fa6a59f64,0,84.99
1,"Sanus Classic Small Full Motion Wall Mount for 13-32"" TVS - Black (MSF07C-B1)","Sanus Classic Small Full Motion Wall Mount for 13-32"" TVS - Black (MSF07C-B1)",Sanus,Sanus,"['Fits TVs 13""-32"" weighing up to 35lbs', 'Tilt and extend TV 7.24"" from the wall', 'Swivel your TV 45° for optimal viewing angle', 'Cable management channels conceal cables for finished look']",Sanus,https://target.scene7.com/is/image/Target/GUEST_5b82adad-4cff-4234-b63f-4121ad114016,4.5,49.99
1,"MegaMounts Fixed Wall Mount with Bubble Level for 32-70 Inch  LCD, LED, and Plasma Screens","MegaMounts Fixed Wall Mount with Bubble Level for 32-70 Inch  LCD, LED, and Plasma Screens",MegaMounts,MegaMounts,"['Compatible with: 32in -70in Display', 'Max Weight Capacity: 120 lb', 'Distance to Wall: 0.9in']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_ebf64534-9dcd-435a-abf6-3cb61afcba22,0,34.99
1,"Deco TV Frames 65"" Customizable Alloy Prismatic Frame for Samsung The Frame TV (Fits 2021-2022 Models) (Pale Gold)","Deco TV Frames 65"" Customizable Alloy Prismatic Frame for Samsung The Frame TV (Fits 2021-2022 Models) (Pale Gold)",Deco TV Frames,Deco TV Frames,"['Only fits 2021-2022 The Frame TV Models', 'Made of true aluminum', 'Easy set up in under 2 minutes', 'Proudly Made in USA']",Deco TV Frames,https://target.scene7.com/is/image/Target/GUEST_f9127671-afc5-4104-8ece-7bcb539b557e,5,449
1,"MegaMounts Tilt Wall Mount with Bubble Level  for 32-70 Inch  LCD, LED, and Plasma Screens","MegaMounts Tilt Wall Mount with Bubble Level  for 32-70 Inch  LCD, LED, and Plasma Screens",MegaMounts,MegaMounts,"['Tilt: +15D to -15D; VESA: 600x400 (Max)', 'Size: 32in - 70in Displays', 'Max Weight Capacity: 130 lb']",MegaMounts,https://target.scene7.com/is/image/Target/GUEST_155f424b-f2f7-4e5f-bef8-ce8b5ceaa730,0,34.99
1,"Monoprice Recessed Full-Motion Articulating TV Wall Mount Bracket For TVs 42in to 63in | Max Weight 200lbs, VESA Patterns Up to 800x500","Monoprice Recessed Full-Motion Articulating TV Wall Mount Bracket For TVs 42in to 63in | Max Weight 200lbs, VESA Patterns Up to 800x500",Monoprice,Monoprice,"['Supports displays 42 inches to 63 inches, and up to 200 lbs', 'Supported VESA: 200x200 300x300 400x300 400x400 500x400 600x400 700x400 800x400', 'Mount type: Recessed Articulating. Provides up to 180 degrees swivel, +15 degrees to -5 degrees tilt, and 5 degrees horizontal rotation. Color: Black', 'Mounting hardware included.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_50b5ade0-7f0d-4cdb-9596-1dd67258195f,5,139.99
1,"Furrion FV1C50W 50"" Weather Resistant TV Cover for Furrion Outdoor TVs","Furrion FV1C50W 50"" Weather Resistant TV Cover for Furrion Outdoor TVs",Furrion,Furrion,"['Fits Furrion Aurora® 4K LED Outdoor TV and Soundbar', 'Weather resitant', 'UV resistant', 'Protects from mildew', 'Built-in Remote Pocket']",Furrion,https://target.scene7.com/is/image/Target/GUEST_96a4b0db-508b-4938-b504-4271603b2604,0,79.99
1,Manhattan 32-55 Universal Tilting Flat Panel Mount,Manhattan 32-55 Universal Tilting Flat Panel Mount,Manhattan,Manhattan,"['Fits 32-55 TVs', 'Holds up to 77lbs', 'Tilts -14?-0?', 'Extends .98', 'Easy installation with built-in bubble level', 'VESA(R) 400 x 400 compatible', 'Heavy-duty steel construction', 'Limited lifetime warranty']",Manhattan,https://target.scene7.com/is/image/Target/GUEST_4b6fdf0f-0a40-4465-a46d-c0b2744d1a55,5,31.99
1,ONE by Promounts Extra Large Articulating TV Wall Mount by One Mounts,ONE by Promounts Extra Large Articulating TV Wall Mount by One Mounts,ONE by Promounts,ONE by Promounts,"['Compatible with displays 37 in. to 80 in. and up to 88 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 to 600 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 2.4 in. from the wall when at rest and extends up to 18.4 in.', 'Tilts from -15deg to 5deg', 'Unique TouchTilt technology offers tool-less adjustment', 'Audible secure locking brackets', 'Integrated cable management system', 'Post-installation level adjustment', 'Fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes screw kits']",ONE by Promounts,https://target.scene7.com/is/image/Target/GUEST_036333db-6257-41c2-8773-15da3ac2a07e,0,64.99
1,"Monoprice TV Mount and Stand - Brown, With Shelf for Displays 37in to 70in, Max Weight 88lbs., VESA Patterns up to 600x400 - Commercial Series","Monoprice TV Mount and Stand - Brown, With Shelf for Displays 37in to 70in, Max Weight 88lbs., VESA Patterns up to 600x400 - Commercial Series",Monoprice,Monoprice,"['Modern design: The elegant and slim design is available with black or brown accents and provides a modern touch to your display.', 'Tool-less adjustments: Easily adjust the height of your display to improve visibility and to counter window or lighting glare without the need for additional tools.', 'This mount supports VESA patterns between 100x100 and 600x400.', 'This mount supports TVs weighing up to 88 pounds and the shelf supports up to 11 pounds.', 'Maximum adjustable height 55.7inches.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_935a5b21-7fcc-4b5a-88cb-96ee29f9c8cd,4.09,119.99
1,Monoprice Wall Mount Bracket Universal Adapter (max VESA 400x200),Monoprice Wall Mount Bracket Universal Adapter (max VESA 400x200),Monoprice,Monoprice,"['No problem! As long as the mount can handle the weight of the new display you can use this Wall Mount Bracket Universal Adapter from Monoprice', 'This adapter bracket includes holes for VESA 50x50 75x75 100x100 200x100 200x200 and 400x200 allowing you to adapt from one size to another', ""So you just got a new larger screen TV and it won't fit on your existing wall mount""]",Monoprice,https://target.scene7.com/is/image/Target/GUEST_d7c2bf52-fa03-4662-b43d-17882344d05e,4.2,25.15
1,"Kanto PDX680 Articulating Full Motion TV Mount for 39"" - 80"" TV (Black)","Kanto PDX680 Articulating Full Motion TV Mount for 39"" - 80"" TV (Black)",Kanto,Kanto,"['Designed for patios, decks and balconies, the PDX650G full motion wall mount provides a weather-proof solution to mounting your TV outdoors.', 'Along with stainless steel hardware, its galvanized steel frame and powder-coated finish help to prevent rust and protect against wear and tear.', 'The articulating arms allow you to swivel your TV 85° in either direction, depending on your TV size, allowing you to achieve the perfect viewing angle.', 'Kanto supplies you with everything except a toolbox to ensure that your installation goes smoothly']",Kanto,https://target.scene7.com/is/image/Target/GUEST_739fd162-e909-4c77-a61e-92024f1ee879,,209.99
1,"Monoprice Corner Friendly Full-Motion Articulating TV Wall Mount Bracket For TVs 37in to 70in, Max Weight 132 lbs, VESA Patterns Up to 600x400","Monoprice Corner Friendly Full-Motion Articulating TV Wall Mount Bracket For TVs 37in to 70in, Max Weight 132 lbs, VESA Patterns Up to 600x400",Monoprice,Monoprice,"['Full Motion Articulating Design Mount: This Monoprice Corner Friendly Full Motion Articulating TV Wall Mount Bracket offers the ultimate in comfort and flexibility. The design of this Cornerstone Series mount gives you the ability to mount your TV directly in a corner, while adjusting the angle to give maximum viewing flexibility and saving space. The articulated swing arm allows you to pull the TV away or push it towards the wall, tilt it up or down, and angle it from side to side. The articulating plate holding the TV also allows you to rotate the display to ensure it is level.', 'Fits Both Curved and Flat Screen Displays: This Corner Friendly Full Motion Articulating TV Wall Mount Bracket is designed for both curved and flat screen displays.', 'State Of The Art Steel Construction: This Monoprice Cornerstone Series Corner Friendly Full Motion Articulating TV Wall Mount Bracket is constructed from high quality, cold rolled steel, which gives it a strong, heavy duty build that is capable of supporting up to 132 pounds. It also features a lighter build compared to older, bulkier TV mounts. It can be easily mounted to brick, concrete, or wood stud walls.', 'Convenient Set Of Essential Mounting Accessories: This Monoprice Cornerstone Series Corner Friendly Full Motion Articulating TV Wall Mount Bracket includes a variety of screws, washers, and bushings to mount both curved and flat screen displays, as well as screws and anchors for mounting it to both wood stud and brick/concrete ceilings. We also include box and Allen wrenches for your convenience.', 'Corner?friendly design, which allows you to install it in any area of the room.']",Monoprice,https://target.scene7.com/is/image/Target/GUEST_1f1ff5da-256d-43e8-8077-55a79be22396,0,71.99
1,APEX by Promounts SAL 37-Inch to 70-Inch Large Articulating TV Wall Mount,APEX by Promounts SAL 37-Inch to 70-Inch Large Articulating TV Wall Mount,APEX by Promounts,APEX by Promounts,"['Compatible with displays 37 in. to 70 in. and up to 120 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 800 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Rests 1.9 in. from the wall and extends out to 19.1 in.', 'Tilts from -3deg to 15deg', 'Swivels +/-90deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Secure locking system', 'Integrated cable management system', 'Post-installation level adjustment', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",APEX by Promounts,https://target.scene7.com/is/image/Target/GUEST_289ba91c-0672-48f0-85c2-14fdf9b528da,0,104.99
1,ONE by Promounts FT84 50-Inch to 80-Inch Extra-Large Tilt TV Wall Mount,ONE by Promounts FT84 50-Inch to 80-Inch Extra-Large Tilt TV Wall Mount,ONE by Promounts,ONE by Promounts,"['Compatible with displays 50 in. to 80 in. and up to 165 lbs.', 'Compatible with VESA(R) patterns between 200 x 200 up to 800 x 400', 'Suited for both flat and curved LED, LCD, and plasma displays', 'Sits just 1.8 in. from the wall', 'Tilts up to 10deg', 'Unique TouchTilt(R) technology offers tool-less adjustment', 'Audible secure locking brackets', 'Comes fully assembled and ready to install', 'Manufacturers limited lifetime warranty', 'Includes all hardware']",ONE by Promounts,https://target.scene7.com/is/image/Target/GUEST_a3db0af3-64e7-416e-b71b-040007e79fbe,0,49.99
1,Kanto RV250G Full Motion Indoor/Outdoor TV Mount,Kanto RV250G Full Motion Indoor/Outdoor TV Mount,Kanto,Kanto,"['Two wall plates are provided so that you can enjoy your TV at home and on-the-go', 'To protect against rust and general wear and tear, the RV250G is constructed out of galvanized steel', 'Providing 12.7” of extension, the articulating arm allows you to tilt, pan and swivel your TV for optimal viewing', 'Along with screw-on wall plate covers, the RV250G comes with Velcro straps to keep your cables organized and out-of-sight']",Kanto,https://target.scene7.com/is/image/Target/GUEST_132df28e-5e05-4b2b-8b12-4d0b9e0376bc,0,89.99
